0.4958	0.7166	0.4886	0.7185	0.0000	0.8100	0
0.4899	0.6866	0.4976	0.6886	0.0000	0.9157	0
0.5653	0.6504	0.5654	0.6504	0.0546	0.8186	0
0.3345	0.5534	0.2933	0.6002	0.0000	0.7269	0
0.3345	0.5534	0.2933	0.6002	0.0000	0.7269	0
0.3074	0.5324	0.2863	0.5527	0.0000	0.5242	0
0.4239	0.5874	0.4204	0.6072	0.0000	0.3684	0
0.4046	0.5666	0.3985	0.5945	0.0736	0.6260	0
0.5017	0.6626	0.4958	0.6571	0.0286	0.9329	0
0.4218	0.6909	0.4242	0.7056	0.0000	0.6987	0
0.4712	0.6613	0.4585	0.6690	0.0000	0.6213	0
0.4800	0.6092	0.4453	0.6522	0.0612	0.6288	0
0.5342	0.5282	0.5158	0.5784	0.0571	0.2374	0
0.4928	0.5525	0.5272	0.5703	0.0656	0.3876	0
0.4277	0.6719	0.3959	0.7046	0.0000	0.7799	0
0.4353	0.7007	0.4183	0.7203	0.0183	0.9167	0
0.5565	0.6219	0.5226	0.6742	0.0736	0.6743	0
0.5565	0.6219	0.5226	0.6742	0.0736	0.6743	0
0.6404	0.5183	0.6571	0.5851	0.1956	0.4354	0
0.6118	0.4965	0.6315	0.5504	0.0693	0.4159	0
0.5851	0.6804	0.5851	0.6804	0.1585	0.8849	0
0.5859	0.6536	0.5859	0.6536	0.0303	1.0000	0
0.4478	0.6758	0.4412	0.6982	0.0000	0.6710	0
0.4452	0.6666	0.3849	0.7513	0.0404	0.8103	0
0.5010	0.6564	0.5005	0.6604	0.0000	0.8144	0
0.5055	0.6329	0.4730	0.6539	0.0000	0.8207	0
0.5267	0.6463	0.5211	0.6536	0.0644	0.8791	0
0.5077	0.6428	0.4941	0.6561	0.1534	0.7986	0
0.5487	0.5565	0.5548	0.5638	0.0000	0.7837	0
0.5402	0.6289	0.5471	0.6309	0.1238	0.8572	0
0.6404	0.5395	0.6493	0.5374	0.0822	0.6957	0
0.6189	0.5892	0.6019	0.6481	0.1710	0.5123	0
0.4441	0.7564	0.4650	0.6978	0.0195	0.5898	0
0.5099	0.5976	0.4937	0.6332	0.0607	0.8216	0
0.4321	0.6628	0.3975	0.6979	0.0000	0.7281	0
0.4965	0.6686	0.4895	0.6809	0.0482	0.8465	0
0.5076	0.6166	0.5076	0.6166	0.0615	0.7814	0
0.4203	0.6862	0.4244	0.6956	0.0468	0.7750	0
0.4812	0.6907	0.4430	0.7308	0.0411	0.7816	0
0.5412	0.6360	0.5414	0.6354	0.0995	0.7535	0
0.5478	0.6434	0.5474	0.6500	0.0000	0.5255	0
0.4787	0.6568	0.4531	0.6834	0.0245	0.9162	0
0.4975	0.7089	0.4982	0.7080	0.0000	0.8431	0
0.6766	0.6336	0.6766	0.6336	0.1212	0.8426	0
0.5600	0.6987	0.5527	0.7086	0.0575	0.8956	0
0.5336	0.6743	0.5258	0.6787	0.1183	0.8770	0
0.5682	0.6181	0.5454	0.6484	0.0426	0.7029	0
0.6097	0.6347	0.6059	0.6329	0.0000	0.6262	0
0.5099	0.7305	0.5099	0.7305	0.0000	0.9273	0
0.4898	0.7016	0.4934	0.7032	0.0427	0.6119	0
0.5506	0.6611	0.5478	0.6604	0.0295	0.8808	0
0.5206	0.6381	0.5118	0.6555	0.0000	0.7424	0
0.4534	0.7000	0.4484	0.7008	0.0000	0.6829	0
0.5815	0.6197	0.5517	0.6333	0.0000	0.7070	0
0.6151	0.6030	0.6152	0.5974	0.0000	0.7082	0
0.5600	0.6323	0.5644	0.6344	0.1290	0.8398	0
0.5881	0.6136	0.5877	0.6135	0.0744	0.8420	0
0.5881	0.6136	0.5877	0.6135	0.0744	0.8420	0
0.5403	0.7261	0.5324	0.7346	0.0234	0.7409	0
0.5296	0.6801	0.4850	0.7155	0.0261	0.9722	0
0.5033	0.6886	0.4828	0.7041	0.1062	0.7083	0
0.5000	0.6544	0.5005	0.6572	0.0969	0.7485	0
0.3569	0.5676	0.3121	0.6188	0.0400	0.6735	0
0.3468	0.6014	0.3257	0.6347	0.0397	0.6889	0
0.5519	0.5976	0.5548	0.5999	0.8598	0.0000	1
0.7321	0.5754	0.7372	0.5637	0.9078	0.0000	1
0.5675	0.6306	0.5732	0.6347	0.6715	0.0000	1
0.5942	0.5913	0.5978	0.5944	0.5153	0.0000	1
0.8097	0.5553	0.8279	0.5416	0.8957	0.0000	1
0.6820	0.5613	0.6820	0.5613	0.7447	0.0000	1
0.7962	0.5699	0.8138	0.5554	0.8531	0.0000	1
0.7400	0.5569	0.7681	0.5400	0.4877	0.0000	1
0.6012	0.6047	0.6081	0.6117	0.9234	0.0000	1
0.6352	0.6188	0.6352	0.6188	0.0000	0.8261	1
0.7020	0.6044	0.6996	0.6024	0.7423	0.0000	1
0.6292	0.5917	0.6291	0.5916	0.8710	0.0000	1
0.6473	0.6635	0.6411	0.6622	0.7211	0.0000	1
0.8594	0.5115	0.8765	0.4931	1.0000	0.0000	1
0.6155	0.5101	0.6156	0.5040	0.1436	0.6262	1
0.5768	0.5240	0.5768	0.5240	0.6876	0.0000	1
0.4624	0.2942	0.5059	0.2586	0.4831	0.0000	1
0.4393	0.2836	0.4581	0.2618	0.1942	0.0000	1
0.3925	0.3843	0.3972	0.3936	0.3777	0.0000	1
0.5044	0.4740	0.6430	0.4932	0.3431	0.0000	1
0.7650	0.1274	0.8722	0.1386	0.2899	0.0000	1
0.5610	0.4910	0.6411	0.4934	0.3794	0.0000	1
0.5994	0.4103	0.5998	0.4010	0.3981	0.0000	1
0.7420	0.3744	0.9008	0.2309	0.2542	0.0000	1
0.5609	0.3997	0.5609	0.3997	0.5538	0.0000	1
0.7001	0.2785	0.6781	0.3253	0.5843	0.0000	1
0.4878	0.4104	0.4854	0.4114	0.5558	0.0000	1
0.4303	0.2948	0.4596	0.2760	0.3874	0.0000	1
0.4476	0.3874	0.4692	0.3775	0.5805	0.0000	1
0.5821	0.2621	0.5989	0.2448	0.3858	0.0000	1
0.5202	0.3096	0.5792	0.2696	0.5513	0.0000	1
0.5562	0.3634	0.5560	0.3638	0.6626	0.0000	1
0.5635	0.2878	0.6368	0.2437	0.5565	0.0000	1
0.7815	0.2448	0.6996	0.2279	0.3951	0.0000	1
0.4295	0.4525	0.4916	0.5137	0.6193	0.0000	1
0.6044	0.4514	0.6296	0.4377	0.6733	0.0000	1
0.3604	0.4593	0.3434	0.4773	0.1109	0.5714	1
0.7420	0.3744	0.9008	0.2309	0.2542	0.0000	1
0.5485	0.3928	0.6016	0.3433	0.5653	0.0000	1
0.5452	0.3251	0.7246	0.2183	0.6545	0.0000	1
0.6711	0.4088	0.7915	0.2994	0.7354	0.0000	1
0.7740	0.2006	0.8484	0.2344	0.4646	0.0000	1
0.3706	0.4469	0.3579	0.4762	0.2699	0.1650	1
0.6154	0.2317	0.6660	0.1928	0.6427	0.0000	1
0.5053	0.3851	0.5042	0.3860	0.3515	0.0000	1
0.5997	0.3266	0.6607	0.2550	0.4069	0.0000	1
0.7157	0.2466	0.7545	0.2096	0.5979	0.0000	1
0.5252	0.4217	0.5311	0.4120	0.5105	0.0000	1
0.6987	0.2577	0.8104	0.1841	0.4866	0.0000	1
0.5994	0.4103	0.5998	0.4010	0.3981	0.0000	1
0.4583	0.4786	0.4584	0.4784	0.6398	0.0000	1
0.5069	0.4736	0.5069	0.4736	0.5347	0.0000	1
0.4544	0.5015	0.4549	0.5010	0.5251	0.0000	1
0.5274	0.5437	0.5277	0.5436	0.4488	0.0000	1
0.5486	0.2538	0.6121	0.2178	0.4188	0.0000	1
0.6436	0.2169	0.8329	0.1516	0.4477	0.0000	1
0.4490	0.5060	0.6813	0.6439	0.5651	0.0000	1
0.5669	0.2094	0.8183	0.1309	0.3378	0.0000	1
0.5000	0.3362	0.5306	0.3141	0.4916	0.0000	1
0.6888	0.2497	0.7063	0.2364	0.5983	0.0000	1
0.7190	0.4419	0.7687	0.3962	0.5338	0.0000	1
0.3581	0.5613	0.3582	0.8369	0.0000	0.7515	1
0.3159	0.5803	0.3151	0.7379	0.0875	0.6162	1
0.3666	0.3431	0.3666	0.3431	0.5367	0.0000	1
0.6858	0.3778	0.6857	0.3779	0.7876	0.0000	1
0.5903	0.4595	0.5901	0.4595	0.0100	0.4613	1
0.6765	0.3317	0.7767	0.2279	0.7553	0.0000	1
0.4994	0.3290	0.4994	0.3290	0.6188	0.0000	1
0.6238	0.3209	0.6865	0.2722	0.4897	0.0000	1
0.6320	0.3158	0.8671	0.1589	0.6531	0.0000	1
0.6991	0.3095	0.9965	0.1891	0.2649	0.0000	1
0.6858	0.2905	0.7743	0.1982	0.7357	0.0000	1
0.5168	0.4073	0.5168	0.4073	0.5943	0.0000	1
0.6361	0.2602	0.6588	0.2498	0.6867	0.0000	1
0.6211	0.3798	0.7263	0.2815	0.2550	0.0000	1
0.6281	0.3163	0.8353	0.1741	0.2434	0.0000	1
0.7498	0.3124	0.7675	0.2825	0.2637	0.0000	1
0.6638	0.3191	0.7390	0.2450	0.4435	0.0000	1
0.6705	0.5802	0.6701	0.5802	0.9459	0.0000	1
0.6120	0.6042	0.6125	0.6046	0.9198	0.0000	1
0.5415	0.6623	0.5417	0.6617	0.8976	0.0000	1
0.5377	0.4331	0.5376	0.4331	0.6524	0.0000	1
0.6818	0.2951	0.7277	0.2563	0.6476	0.0000	1
0.5019	0.3208	0.5019	0.3209	0.2059	0.0000	1
0.5225	0.3818	0.5246	0.3851	0.6860	0.0000	1
0.5919	0.3799	0.5918	0.3799	0.2412	0.0000	1
0.5119	0.5382	0.5257	0.5787	0.5511	0.0000	1
0.7424	0.2961	0.8693	0.2150	0.7963	0.0000	1
0.4515	0.2560	0.5307	0.2226	0.4328	0.0000	1
0.5069	0.4417	0.5199	0.4264	0.7004	0.0000	1
0.7114	0.2501	0.8705	0.1585	0.7267	0.0000	1
0.6885	0.2879	0.7887	0.2040	0.7393	0.0000	1
0.7429	0.2518	0.9466	0.2029	0.7915	0.0000	1
0.6721	0.3121	0.8166	0.1814	0.7433	0.0000	1
0.6225	0.2798	0.6596	0.2504	0.6880	0.0000	1
1.2171	0.3053	0.7468	0.1812	0.6880	0.0000	1
0.5326	0.4173	0.5362	0.4148	0.1998	0.0000	1
0.7497	0.5918	0.7496	0.5919	0.3353	0.0000	1
0.6009	0.3551	0.6008	0.3552	0.7139	0.0000	1
0.4490	0.5312	0.4417	0.5614	0.0453	0.7161	1
