0.3058	0.4979	0.2745	0.5567	0.0595	0.5977	0
0.2908	0.5344	0.2705	0.5612	0.0778	0.5741	0
1.1318	1.2770	0.2961	0.4989	0.0000	0.5881	0
0.2380	0.4160	0.1994	0.5135	0.0000	0.4128	0
0.3316	0.4853	0.3086	0.5095	0.0000	0.4954	0
0.3381	0.4507	0.2942	0.5043	0.0000	0.5458	0
0.3718	0.4476	0.3472	0.4870	0.0438	0.6621	0
0.3083	0.4762	0.2993	0.4865	0.0424	0.5676	0
0.3666	0.5250	0.3535	0.5750	0.1136	0.6581	0
0.3966	0.5060	0.3888	0.5570	0.1461	0.6374	0
0.3362	0.5456	0.2904	0.6783	0.0000	0.5303	0
0.5687	0.6627	0.5687	0.6627	0.0000	0.9363	0
0.5374	0.6671	0.5375	0.6671	0.0686	0.7465	0
0.4933	0.6685	0.4933	0.6684	0.0000	0.8246	0
0.4679	0.7048	0.4709	0.7019	0.0000	0.8761	0
0.2581	0.5574	0.2952	0.6844	0.0000	0.0660	0
0.3838	0.5179	0.3564	0.5824	0.0000	0.6344	0
0.3817	0.5311	0.3555	0.5791	0.0368	0.6980	0
0.3632	0.4951	0.3389	0.5229	0.0254	0.6623	0
0.3365	0.5344	0.3201	0.5867	0.0438	0.6663	0
0.3475	0.5565	0.3356	0.5847	0.0477	0.6761	0
0.3122	0.5934	0.2899	0.6432	0.0239	0.6902	0
0.3620	0.5746	0.3365	0.5993	0.0000	0.6756	0
0.3381	0.5546	0.3055	0.6059	0.0601	0.7279	0
0.3669	0.5050	0.3434	0.5283	0.0000	0.6194	0
0.3584	0.5072	0.3406	0.5552	0.0663	0.5889	0
0.3478	0.5115	0.3442	0.5348	0.0534	0.7141	0
0.3596	0.6281	0.3476	0.5963	0.0215	0.6907	0
0.2560	0.3991	0.2341	0.4540	0.0556	0.5146	0
0.3966	0.5999	0.4030	0.5990	0.1269	0.5883	0
0.3605	0.5984	0.3298	0.6462	0.0438	0.6966	0
0.4488	0.6609	0.4360	0.6831	0.0748	0.9314	0
0.2924	0.5416	0.2710	0.5649	0.0269	0.2571	0
0.3180	0.4778	0.3029	0.5092	0.0454	0.5481	0
0.3303	0.5470	0.3280	0.5846	0.1029	0.6698	0
0.3002	0.5649	0.2968	0.5784	0.0439	0.7274	0
0.3636	0.4866	0.3273	0.5288	0.0436	0.5457	0
0.4781	0.5683	0.4781	0.5683	0.0579	0.8227	0
0.4253	0.5664	0.4272	0.5690	0.1096	0.7945	0
0.4322	0.5531	0.4249	0.5559	0.0979	0.7726	0
0.4269	0.6373	0.4120	0.6653	0.0000	0.8514	0
0.3890	0.6868	0.3742	0.7007	0.0000	0.7976	0
0.3944	0.6339	0.3604	0.6802	0.0634	0.7947	0
0.4061	0.6356	0.3978	0.6379	0.0941	0.8228	0
0.5004	0.5938	0.5013	0.5926	0.1082	0.7239	0
0.4980	0.5916	0.4950	0.6011	0.0983	0.6672	0
0.4214	0.6577	0.4142	0.6725	0.0000	0.8850	0
0.4068	0.5024	0.3796	0.5332	0.0937	0.7152	0
0.3808	0.5344	0.3789	0.5457	0.0866	0.7299	0
0.3439	0.4978	0.3168	0.5167	0.0000	0.6471	0
0.2670	0.4665	0.2206	0.5460	0.0000	0.6758	0
0.3977	0.4952	0.3927	0.5003	0.0000	0.5305	0
0.3378	0.4790	0.3279	0.4982	0.0619	0.4624	0
0.2752	0.4816	0.2772	0.4827	0.0000	0.4974	0
0.3219	0.5565	0.2984	0.5873	0.1183	0.6175	0
0.3537	0.4657	0.3328	0.5061	0.0603	0.6480	0
0.3602	0.5745	0.3358	0.6018	0.0000	0.2767	0
0.5646	0.6059	0.5646	0.6059	0.0695	0.9321	0
0.4636	0.7206	0.4586	0.7304	0.0801	1.0000	0
0.4018	0.6484	0.4046	0.6501	0.0000	0.7646	0
0.3941	0.6624	0.3827	0.6684	0.0196	0.8805	0
0.4094	0.5285	0.3888	0.5785	0.0396	0.7781	0
0.3409	0.4693	0.3093	0.5120	0.0000	0.5384	0
0.5616	0.3714	0.6781	0.2977	0.3909	0.0000	1
0.5392	0.4669	0.5368	0.4679	0.7535	0.0000	1
0.6527	0.3836	0.6502	0.3860	0.8327	0.0000	1
0.5022	0.4527	0.5022	0.4527	0.7458	0.0000	1
0.4783	0.3180	0.4783	0.3180	0.6015	0.0000	1
0.4214	0.3218	0.4302	0.3248	0.3703	0.0000	1
0.6296	0.3288	0.7154	0.2589	0.7985	0.0000	1
0.5908	0.3415	0.7458	0.2211	0.7350	0.0000	1
0.6379	0.2767	0.7465	0.1955	0.4633	0.0000	1
0.6916	0.3087	1.0947	0.2333	0.2800	0.0000	1
0.6329	0.3038	0.7228	0.2245	0.7778	0.0000	1
0.6004	0.2858	0.6042	0.2777	0.7259	0.0000	1
0.4592	0.4091	0.4592	0.4092	0.5710	0.0000	1
0.5848	0.3973	0.6697	0.3069	0.2695	0.0000	1
0.6830	0.2582	0.7802	0.1944	0.2573	0.0000	1
0.6816	0.2816	0.7722	0.2216	0.6605	0.0000	1
0.6772	0.2727	0.6724	0.2710	0.4272	0.0000	1
0.6762	0.3355	0.7136	0.3102	0.2788	0.0000	1
0.5958	0.3654	0.6657	0.2948	0.5408	0.0000	1
0.5832	0.3433	0.7324	0.2257	0.7280	0.0000	1
0.4884	0.4017	0.4995	0.4029	0.4745	0.0000	1
0.5737	0.6502	0.5745	0.6493	0.0000	0.9911	1
0.5991	0.5898	0.6026	0.5933	1.0000	0.0000	1
0.5707	0.5936	0.5707	0.5936	0.7967	0.0000	1
0.5033	0.6426	0.5028	0.6506	0.9489	0.0000	1
0.4820	0.3124	0.4820	0.3124	0.2177	0.0000	1
0.4136	0.3148	0.4180	0.3180	0.4833	0.0000	1
0.6315	0.3222	0.7330	0.2370	0.6192	0.0000	1
0.4815	0.3967	0.4845	0.3890	0.7252	0.0000	1
0.5572	0.3801	0.5572	0.3801	0.2550	0.0000	1
0.5549	0.3637	0.5936	0.3457	0.7511	0.0000	1
0.5982	0.3304	0.6834	0.2783	0.7086	0.0000	1
0.7153	0.3109	0.8100	0.2366	0.8418	0.0000	1
0.4244	0.4329	0.4261	0.4313	0.6058	0.0000	1
0.4889	0.3666	0.5181	0.3383	0.5456	0.0000	1
0.4280	0.2605	0.5627	0.1688	0.4358	0.0000	1
0.4814	0.4289	0.5046	0.4077	0.7405	0.0000	1
0.6722	0.2597	0.8158	0.1701	0.7683	0.0000	1
0.6660	0.2877	0.7436	0.2208	0.7816	0.0000	1
0.6891	0.3077	0.9713	0.2187	0.8367	0.0000	1
0.6781	0.2764	0.7632	0.2024	0.7858	0.0000	1
0.4971	0.3807	0.4971	0.3807	0.6465	0.0000	1
0.5803	0.2886	0.6026	0.2783	0.7274	0.0000	1
0.6098	0.2737	0.6846	0.2121	0.7274	0.0000	1
0.5419	0.3411	0.5797	0.3119	0.6818	0.0000	1
0.4867	0.4248	0.5037	0.4218	0.4435	0.0000	1
0.4338	0.4818	0.4342	0.4815	0.5696	0.0000	1
0.5377	0.3869	0.5279	0.3850	0.5632	0.0000	1
0.7019	0.5885	0.7019	0.5885	0.3545	0.0000	1
0.5676	0.3552	0.5664	0.3564	0.7547	0.0000	1
0.5616	0.3714	0.6781	0.2977	0.3909	0.0000	1
0.7498	0.3008	0.8988	0.2432	0.6673	0.0000	1
0.5654	0.3534	0.8278	0.1604	0.7322	0.0000	1
0.6383	0.3127	0.6372	0.3133	0.6457	0.0000	1
0.5647	0.3506	0.5639	0.3511	0.5160	0.0000	1
0.5437	0.4226	0.6019	0.3872	0.6504	0.0000	1
0.5849	0.3236	0.6328	0.2832	0.6196	0.0000	1
0.6721	0.3513	0.7130	0.3124	0.7543	0.0000	1
0.5722	0.3773	0.6435	0.3196	0.5630	0.0000	1
0.6983	0.2768	0.7301	0.2486	0.7764	0.0000	1
0.4801	0.3639	0.5951	0.2667	0.3858	0.0000	1
0.4084	0.3359	0.4185	0.3258	0.4407	0.0000	1
0.5299	0.3709	0.5288	0.3721	0.7216	0.0000	1
0.5188	0.3689	0.5188	0.3689	0.7126	0.0000	1
0.3836	0.3183	0.3893	0.3164	0.5042	0.0000	1
0.4053	0.4669	0.4053	0.4669	0.0408	0.5825	1
0.4210	0.5199	0.4144	0.5198	0.0635	0.7339	1
0.4683	0.4466	0.4664	0.4446	0.1611	0.6379	1
0.6272	0.3955	0.6270	0.3999	0.7279	0.0000	1
0.6012	0.3285	0.5989	0.3303	0.7600	0.0000	1
0.5926	0.4984	0.5926	0.4984	0.7557	0.0000	1
0.3402	0.4550	0.3375	0.5158	0.0346	0.5903	1
0.4186	0.4534	0.4187	0.4533	0.6312	0.0000	1
0.5511	0.5998	0.5516	0.5994	0.7794	0.0000	1
0.5194	0.4147	0.5234	0.4092	0.6593	0.0000	1
0.4838	0.3011	0.4838	0.3011	0.5559	0.0000	1
0.3187	0.3784	0.3213	0.3968	0.4066	0.0000	1
0.7083	0.2637	0.7373	0.2327	0.5210	0.0000	1
0.4650	0.3995	0.4775	0.3930	0.3835	0.0000	1
0.6992	0.3216	0.8073	0.2403	0.7932	0.0000	1
0.4550	0.4059	0.4550	0.4059	0.7127	0.0000	1
0.4550	0.4059	0.4550	0.4059	0.7127	0.0000	1
0.5144	0.3430	0.5242	0.3303	0.5751	0.0000	1
0.5022	0.4306	0.5035	0.4251	0.8861	0.0000	1
0.3945	0.3511	0.4034	0.3505	0.6154	0.0000	1
0.4538	0.4393	0.4547	0.4391	0.7387	0.0000	1
0.4632	0.4352	0.4686	0.4295	0.7395	0.0000	1
0.9215	0.2012	0.7391	0.2004	0.6008	0.0000	1
0.5958	0.3330	0.7400	0.2208	0.7195	0.0000	1
0.8002	0.2222	0.9805	0.2198	0.7918	0.0000	1
0.6271	0.3013	0.7670	0.1985	0.7318	0.0000	1
0.4964	0.3868	0.4964	0.3868	0.6664	0.0000	1
0.7673	0.1940	0.6831	0.2148	0.6492	0.0000	1
0.5394	0.3410	0.5834	0.3067	0.7325	0.0000	1
0.4027	0.3365	0.6437	0.2941	0.4523	0.0000	1
0.5738	0.3811	0.5988	0.3499	0.7012	0.0000	1
0.6226	0.3598	0.6598	0.3210	0.7546	0.0000	1
0.6517	0.3555	0.7353	0.2844	0.6909	0.0000	1
0.6264	0.3622	0.6301	0.3598	0.7239	0.0000	1
0.5525	0.3140	0.8267	0.1624	0.7313	0.0000	1
