0.4977	0.6407	0.4877	0.6433	0.8120	0.7584	1
0.6964	0.6051	0.7110	0.5978	0.7545	0.8812	1
0.5911	0.5966	0.5911	0.5966	0.7530	0.7362	1
0.5297	0.6874	0.5297	0.6873	0.8675	0.8266	1
0.5733	0.6047	0.5733	0.6047	0.7632	0.7726	1
0.6653	0.6575	0.6656	0.6559	0.8278	1.0000	1
0.4803	0.7430	0.4833	0.7434	0.9383	0.6303	1
0.6136	0.6201	0.6136	0.6201	0.7827	0.8878	1
0.5131	0.7574	0.5099	0.7634	0.9635	0.7881	1
0.7079	0.6034	0.7561	0.5710	0.7207	0.5446	1
0.5955	0.6938	0.5956	0.6938	0.8756	0.8219	1
0.5338	0.6598	0.5338	0.6598	0.8328	0.7742	1
0.6244	0.6879	0.6272	0.6892	0.8699	0.7603	1
0.5493	0.6506	0.5493	0.6506	0.8212	0.7618	1
0.5615	0.6547	0.5616	0.6547	0.8264	0.7447	1
0.7779	0.5864	0.8082	0.5564	0.7023	0.9672	1
0.5047	0.7276	0.5047	0.7276	0.9183	0.7002	1
0.4320	0.5101	0.4268	0.5233	0.6605	0.2956	1
0.5747	0.5733	0.5747	0.5733	0.7236	0.7293	1
0.6853	0.5774	0.7188	0.5510	0.6955	0.7658	1
0.7903	0.5660	0.8325	0.5299	0.6688	0.9570	1
0.7328	0.6622	0.7328	0.6622	0.8358	0.7551	1
0.5884	0.6572	0.5841	0.6596	0.8325	0.8864	1
0.6173	0.6918	0.6127	0.6925	0.8740	0.8189	1
0.7081	0.6038	0.7106	0.5975	0.7541	0.5578	1
0.5866	0.6603	0.5796	0.6716	0.8476	0.5558	1
0.6201	0.5886	0.6150	0.5838	0.7368	0.6462	1
0.5741	0.6817	0.5606	0.6980	0.8810	0.9560	1
0.6924	0.5723	0.7219	0.5596	0.7063	0.4764	1
0.4512	0.6920	0.4524	0.7050	0.8899	0.8097	1
0.5533	0.4651	0.5533	0.4651	0.5871	0.6588	1
0.5645	0.4660	0.5645	0.4661	0.5882	0.5792	1
0.5613	0.3924	0.5612	0.3924	0.4953	0.6899	1
0.5628	0.3642	0.6122	0.3248	0.4100	0.4513	1
0.5412	0.3962	0.7120	0.2599	0.3280	0.5387	1
0.4664	0.4195	0.4664	0.4195	0.5295	0.5704	1
0.5657	0.3827	0.5657	0.3828	0.4831	0.6308	1
0.5198	0.3852	0.5202	0.3898	0.4920	0.6679	1
0.5195	0.4044	0.5188	0.4055	0.5118	0.5596	1
0.5674	0.3395	0.5739	0.3326	0.4198	0.6717	1
0.5359	0.3761	0.5422	0.3712	0.4685	0.5051	1
0.5987	0.3713	0.6458	0.3211	0.4052	0.7266	1
0.4437	0.3954	0.4452	0.3938	0.4970	0.5387	1
