2.0886,-0.4765,1.0000,0.0000
0.7513,-1.5447,1.0000,0.0000
-0.7745,0.1413,1.0000,0.0000
1.5195,0.5121,1.0000,0.0000
0.6005,1.0444,1.0000,0.0000
-0.2576,0.6039,1.0000,0.0000
0.2163,-0.4765,1.0000,0.0000
-0.6508,0.7515,1.0000,0.0000
1.3649,1.5339,1.0000,0.0000
0.2288,0.1748,1.0000,0.0000
0.2468,-0.7198,1.0000,0.0000
0.3070,-0.9682,1.0000,0.0000
-0.6274,-1.6384,1.0000,0.0000
0.0889,-0.1173,1.0000,0.0000
-0.4384,0.2113,1.0000,0.0000
1.1628,0.6158,1.0000,0.0000
-0.6295,-0.3056,1.0000,0.0000
1.8047,-0.1412,1.0000,0.0000
-0.2729,-0.9834,1.0000,0.0000
1.5324,1.6587,1.0000,0.0000
-0.7462,1.1997,1.0000,0.0000
-0.4969,-0.1968,1.0000,0.0000
-0.8775,0.4507,1.0000,0.0000
-1.3315,-1.0192,1.0000,0.0000
-0.9683,0.7203,1.0000,0.0000
0.8169,-0.6448,1.0000,0.0000
-0.2278,1.7666,1.0000,0.0000
-0.4073,0.7951,1.0000,0.0000
1.6130,-0.5962,1.0000,0.0000
-0.7050,-0.6242,1.0000,0.0000
0.2845,0.9731,1.0000,0.0000
-0.3549,0.0080,1.0000,0.0000
-0.0852,-0.2859,1.0000,0.0000
0.8940,1.4091,1.0000,0.0000
1.0569,-0.6399,1.0000,0.0000
0.7329,0.3610,1.0000,0.0000
0.1044,1.7365,1.0000,0.0000
-2.5738,-0.4874,1.0000,0.0000
-0.6893,-1.1481,1.0000,0.0000
1.1133,-0.9781,1.0000,0.0000
0.4278,-0.6891,1.0000,0.0000
0.0175,0.2543,1.0000,0.0000
-1.0719,0.4745,1.0000,0.0000
-0.3487,-1.5110,1.0000,0.0000
-2.2766,-2.0104,1.0000,0.0000
0.9072,0.0710,1.0000,0.0000
0.0547,1.2801,1.0000,0.0000
-0.2654,0.1122,1.0000,0.0000
0.6570,-1.3805,1.0000,0.0000
0.4687,1.7043,1.0000,0.0000
-1.0949,0.1091,1.0000,0.0000
0.6947,-0.9040,1.0000,0.0000
-0.9559,0.0902,1.0000,0.0000
1.3378,-0.4710,1.0000,0.0000
-1.9498,0.5143,1.0000,0.0000
-0.5657,0.7958,1.0000,0.0000
0.5891,-1.0860,1.0000,0.0000
0.1745,0.5665,1.0000,0.0000
0.7486,-0.3846,1.0000,0.0000
0.5891,-0.6417,1.0000,0.0000
-0.5542,-0.3708,1.0000,0.0000
-0.8554,-1.2298,1.0000,0.0000
2.8576,1.2866,0.0000,1.0000
4.7090,2.3215,0.0000,1.0000
-0.1999,-0.2785,0.0000,1.0000
0.6243,-0.4709,0.0000,1.0000
1.8431,-1.7177,0.0000,1.0000
4.2604,1.8918,0.0000,1.0000
2.4676,-2.3944,0.0000,1.0000
0.5536,-1.6179,0.0000,1.0000
-1.2149,-0.2332,0.0000,1.0000
1.2161,-2.4989,0.0000,1.0000
2.9502,0.8149,0.0000,1.0000
6.1709,2.9035,0.0000,1.0000
0.0890,0.4216,0.0000,1.0000
3.3837,-0.0315,0.0000,1.0000
1.7388,3.1066,0.0000,1.0000
2.3998,0.5292,0.0000,1.0000
3.3726,2.4873,0.0000,1.0000
2.6611,0.8277,0.0000,1.0000
2.3101,-0.7884,0.0000,1.0000
0.1533,4.8002,0.0000,1.0000
1.0814,2.3191,0.0000,1.0000
3.4042,-0.0737,0.0000,1.0000
-1.6399,-1.3526,0.0000,1.0000
0.8444,0.2884,0.0000,1.0000
0.6724,0.9042,0.0000,1.0000
3.6679,-0.1908,0.0000,1.0000
-0.5930,-2.3750,0.0000,1.0000
2.3923,1.0984,0.0000,1.0000
-1.7090,0.6488,0.0000,1.0000
2.6952,3.4001,0.0000,1.0000
3.2166,-0.4940,0.0000,1.0000
3.8727,-1.0668,0.0000,1.0000
3.5951,1.3594,0.0000,1.0000
-1.1144,-0.7332,0.0000,1.0000
2.2978,-1.4969,0.0000,1.0000
3.4024,1.3408,0.0000,1.0000
0.4979,2.7785,0.0000,1.0000
-0.2856,-0.8873,0.0000,1.0000
3.0053,0.3935,0.0000,1.0000
4.5468,-1.0454,0.0000,1.0000
-1.2269,3.2763,0.0000,1.0000
1.6001,0.4683,0.0000,1.0000
-1.2405,-0.2141,0.0000,1.0000
-2.7889,0.4504,0.0000,1.0000
0.9995,-0.4044,0.0000,1.0000
1.4761,-1.0329,0.0000,1.0000
-1.7528,0.7473,0.0000,1.0000
-1.5536,-1.7814,0.0000,1.0000
1.3044,-2.3339,0.0000,1.0000
1.0729,2.5241,0.0000,1.0000
1.9442,-4.4087,0.0000,1.0000
0.6832,0.2572,0.0000,1.0000
1.7305,1.6332,0.0000,1.0000
0.2361,1.1722,0.0000,1.0000
1.1439,2.2488,0.0000,1.0000
0.2788,-0.0570,0.0000,1.0000
0.6149,0.9845,0.0000,1.0000
-1.6481,-1.7391,0.0000,1.0000
5.5039,0.2196,0.0000,1.0000
1.4678,-0.1013,0.0000,1.0000
8.1801,5.7700,0.0000,1.0000
-1.5349,-0.6387,0.0000,1.0000
1.3788,1.3436,0.0000,1.0000
0.7654,1.3225,0.0000,1.0000
3.5105,-3.0992,0.0000,1.0000
3.1386,1.1317,0.0000,1.0000
2.1523,1.6906,0.0000,1.0000
1.2705,1.6112,0.0000,1.0000
-2.1204,-1.3276,0.0000,1.0000
-0.1958,-0.7074,0.0000,1.0000
5.2752,1.8688,0.0000,1.0000
4.5012,-0.6278,0.0000,1.0000
2.6311,-0.9657,0.0000,1.0000
2.4260,-0.3085,0.0000,1.0000
2.5696,-1.7198,0.0000,1.0000
0.0624,2.3002,0.0000,1.0000
0.5009,-0.6569,0.0000,1.0000
0.4106,1.1458,0.0000,1.0000
4.4872,-2.4245,0.0000,1.0000
0.6443,2.8581,0.0000,1.0000
5.0497,-3.6196,0.0000,1.0000
2.5061,-2.5750,0.0000,1.0000
-2.5158,1.4971,0.0000,1.0000
5.0179,0.6376,0.0000,1.0000
1.4993,1.4528,0.0000,1.0000
2.0599,-2.0143,0.0000,1.0000
1.8566,0.2968,0.0000,1.0000
2.6352,1.0358,0.0000,1.0000
0.4686,3.6497,0.0000,1.0000
3.3656,-0.6733,0.0000,1.0000
2.8498,2.4352,0.0000,1.0000
1.5821,2.4795,0.0000,1.0000
4.2523,0.9764,0.0000,1.0000
2.0904,1.4117,0.0000,1.0000
0.7255,0.0722,0.0000,1.0000
4.6561,0.5121,0.0000,1.0000
2.9437,2.4306,0.0000,1.0000
1.4804,1.5177,0.0000,1.0000
0.7895,-1.0654,0.0000,1.0000
-0.8463,1.9226,0.0000,1.0000
4.8851,1.0369,0.0000,1.0000
2.6297,1.0705,0.0000,1.0000
-0.5032,0.4332,0.0000,1.0000
2.1127,1.1132,0.0000,1.0000
-0.0496,-1.3095,0.0000,1.0000
1.0532,-0.9358,0.0000,1.0000
6.6077,-2.0113,0.0000,1.0000
4.5606,-1.7398,0.0000,1.0000
1.5319,-0.5702,0.0000,1.0000
-1.1371,-1.8009,0.0000,1.0000
6.3951,0.4815,0.0000,1.0000
1.4672,1.0908,0.0000,1.0000
1.8976,1.6195,0.0000,1.0000
2.5669,-1.2836,0.0000,1.0000
6.1629,0.5530,0.0000,1.0000
-1.5898,0.0212,0.0000,1.0000
5.3235,-1.5801,0.0000,1.0000
1.7071,0.1246,0.0000,1.0000
-0.1259,-0.4317,0.0000,1.0000
2.1729,0.5102,0.0000,1.0000
5.3059,1.6774,0.0000,1.0000
3.4973,2.4149,0.0000,1.0000
0.5204,2.6512,0.0000,1.0000
1.3620,0.0933,0.0000,1.0000
3.3059,0.6949,0.0000,1.0000
2.9374,-3.3707,0.0000,1.0000
1.3976,-1.2554,0.0000,1.0000
-1.8392,-2.9780,0.0000,1.0000
4.0274,-1.9609,0.0000,1.0000
0.5658,-3.4048,0.0000,1.0000
3.8563,2.7188,0.0000,1.0000
3.4680,-1.5702,0.0000,1.0000
1.9165,-2.2195,0.0000,1.0000
0.2641,0.4078,0.0000,1.0000
2.4138,1.0683,0.0000,1.0000
1.4373,-1.4607,0.0000,1.0000
1.5162,-1.1402,0.0000,1.0000
1.4497,1.2542,0.0000,1.0000
0.3140,-0.1688,0.0000,1.0000
-2.4974,-4.8400,0.0000,1.0000
0.5325,2.0851,0.0000,1.0000
0.6471,3.5979,0.0000,1.0000
-0.0540,2.0262,0.0000,1.0000
1.2220,1.2877,0.0000,1.0000
7.4831,-0.2208,0.0000,1.0000
0.8529,2.8048,0.0000,1.0000
4.9123,-1.0798,0.0000,1.0000
0.3133,-2.6239,0.0000,1.0000
4.2737,0.8881,0.0000,1.0000
3.1132,0.7943,0.0000,1.0000
2.6260,2.3697,0.0000,1.0000
-1.3135,-2.8412,0.0000,1.0000
1.3203,3.1939,0.0000,1.0000
3.8197,-0.1871,0.0000,1.0000
2.9481,0.2951,0.0000,1.0000
-0.2346,1.8949,0.0000,1.0000
3.2251,1.8144,0.0000,1.0000
3.3562,-0.2840,0.0000,1.0000
4.4058,0.5532,0.0000,1.0000
3.5904,0.8660,0.0000,1.0000
5.1853,-1.2509,0.0000,1.0000
1.6619,-0.2971,0.0000,1.0000
2.9884,-0.3127,0.0000,1.0000
0.4581,-3.7273,0.0000,1.0000
-0.2321,0.7543,0.0000,1.0000
-1.9999,0.8175,0.0000,1.0000
4.4592,0.5863,0.0000,1.0000
-0.6355,-0.7561,0.0000,1.0000
0.6947,-0.0754,0.0000,1.0000
2.6774,-2.2506,0.0000,1.0000
5.3790,-0.4738,0.0000,1.0000
2.6115,-3.4112,0.0000,1.0000
-0.1498,2.3571,0.0000,1.0000
3.6000,0.1857,0.0000,1.0000
0.7996,3.3752,0.0000,1.0000
-0.7453,2.7832,0.0000,1.0000
3.8701,2.7267,0.0000,1.0000
1.3550,0.7249,0.0000,1.0000
1.8001,-1.0975,0.0000,1.0000
0.2225,2.5386,0.0000,1.0000
2.8828,-2.4486,0.0000,1.0000
4.2242,-3.0426,0.0000,1.0000
4.6916,0.6786,0.0000,1.0000
3.6484,1.6619,0.0000,1.0000
1.1906,-5.5383,0.0000,1.0000
1.3838,4.1502,0.0000,1.0000
2.6827,-2.6716,0.0000,1.0000
-0.6914,0.0264,0.0000,1.0000
6.1773,-0.9529,0.0000,1.0000
3.5026,-3.0894,0.0000,1.0000
0.4510,0.2825,0.0000,1.0000
5.0391,1.0243,0.0000,1.0000
3.2010,2.0887,0.0000,1.0000
1.4849,1.2077,0.0000,1.0000
2.4325,-0.9530,0.0000,1.0000
0.6984,1.5030,0.0000,1.0000
4.7298,3.0678,0.0000,1.0000
2.4575,0.3496,0.0000,1.0000
2.4935,-1.4397,0.0000,1.0000
2.6139,-1.9364,0.0000,1.0000
0.7452,-3.2767,0.0000,1.0000
2.1778,-0.2345,0.0000,1.0000
1.1232,0.4226,0.0000,1.0000
4.3256,1.2316,0.0000,1.0000
0.7409,-0.6112,0.0000,1.0000
5.6093,-0.2824,0.0000,1.0000
1.4542,-1.9669,0.0000,1.0000
5.0648,3.3174,0.0000,1.0000
0.5076,2.3994,0.0000,1.0000
1.0062,-0.3937,0.0000,1.0000
0.2449,0.9014,0.0000,1.0000
-0.6631,-2.0383,0.0000,1.0000
0.0633,1.4406,0.0000,1.0000
3.6338,-1.2897,0.0000,1.0000
1.5443,3.5332,0.0000,1.0000
1.1854,1.5902,0.0000,1.0000
5.2260,-1.1924,0.0000,1.0000
0.5900,-1.2485,0.0000,1.0000
2.5690,1.9461,0.0000,1.0000
1.2903,0.0160,0.0000,1.0000
1.8297,-0.5718,0.0000,1.0000
3.7880,2.8182,0.0000,1.0000
4.1139,-1.2799,0.0000,1.0000
3.4658,0.7220,0.0000,1.0000
2.2087,3.4731,0.0000,1.0000
-3.1476,-0.9747,0.0000,1.0000
0.6214,-2.2961,0.0000,1.0000
4.2266,-1.9562,0.0000,1.0000
2.8556,-1.3781,0.0000,1.0000
2.0350,0.5085,0.0000,1.0000
-0.1438,0.9489,0.0000,1.0000
1.3027,-3.0221,0.0000,1.0000
-2.5531,-4.0209,0.0000,1.0000
3.8144,0.1421,0.0000,1.0000
2.1094,2.5601,0.0000,1.0000
1.4692,0.2245,0.0000,1.0000
3.3139,-2.7611,0.0000,1.0000
2.9373,3.4087,0.0000,1.0000
-0.1898,0.2181,0.0000,1.0000
3.3893,-1.8080,0.0000,1.0000
0.0883,0.1804,0.0000,1.0000
4.6757,-0.9419,0.0000,1.0000
-1.8996,1.0285,0.0000,1.0000
0.8685,1.5916,0.0000,1.0000
3.1782,-2.1720,0.0000,1.0000
2.3489,1.1329,0.0000,1.0000
3.4973,-0.7692,0.0000,1.0000
3.1781,-1.2834,0.0000,1.0000
0.8916,-0.7417,0.0000,1.0000
0.2892,-2.4596,0.0000,1.0000
